Record_ID,Year,Paper,Row_Number,Source_Raw_Mark_or_Label,B1_Value,B2_Value,Other_Result,Source_File,Source_Region,Original_Row_Text,Visual_Confidence,Verification_Status,Notes
2023_3B_032,2023,3B,32,31,31,14,,2023.JPG,Paper 3B Table (middle),31 | 14,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_033,2023,3B,33,32,32,15,,2023.JPG,Paper 3B Table (middle),32 | 15,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_034,2023,3B,34,33,33,16,,2023.JPG,Paper 3B Table (middle),33 | 16,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_035,2023,3B,35,34,34,16,,2023.JPG,Paper 3B Table (middle),34 | 16,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_036,2023,3B,36,35,35,17,,2023.JPG,Paper 3B Table (middle),35 | 17,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_037,2023,3B,37,36,36,18,,2023.JPG,Paper 3B Table (middle),36 | 18,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_038,2023,3B,38,37,37,19,,2023.JPG,Paper 3B Table (middle),37 | 19,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_039,2023,3B,39,38,38,20,,2023.JPG,Paper 3B Table (middle),38 | 20,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_040,2023,3B,40,39,39,21,,2023.JPG,Paper 3B Table (middle),39 | 21,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_041,2023,3B,41,40,40,22,,2023.JPG,Paper 3B Table (middle),40 | 22,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_042,2023,3B,42,41,41,23,,2023.JPG,Paper 3B Table (middle),41 | 23,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_043,2023,3B,43,42,42,25,,2023.JPG,Paper 3B Table (middle),42 | 25,High,Verified,First section of Paper 3B (marks 0 to 42)
2023_3B_044,2023,3B,44,43,43,26,,2023.JPG,Paper 3B Table (right),43 | 26,High,Verified,Second section of Paper 3B (marks 43 to 53)
2023_3B_045,2023,3B,45,44,44,28,,2023.JPG,Paper 3B Table (right),44 | 28,High,Verified,Second section of Paper 3B (marks 43 to 53)
2023_3B_046,2023,3B,46,45,45,29,,2023.JPG,Paper 3B Table (right),45 | 29,High,Verified,Second section of Paper 3B (marks 43 to 53)
2023_3B_047,2023,3B,47,46,46,31,,2023.JPG,Paper 3B Table (right),46 | 31,High,Verified,Second section of Paper 3B (marks 43 to 53)
2023_3B_048,2023,3B,48,47,47,32,,2023.JPG,Paper 3B Table (right),47 | 32,High,Verified,Second section of Paper 3B (marks 43 to 53)
2023_3B_049,2023,3B,49,48,48,34,,2023.JPG,Paper 3B Table (right),48 | 34,High,Verified,Second section of Paper 3B (marks 43 to 53)
2023_3B_050,2023,3B,50,49,49,36,,2023.JPG,Paper 3B Table (right),49 | 36,High,Verified,Second section of Paper 3B (marks 43 to 53)
2023_3B_051,2023,3B,51,50,50,38,,2023.JPG,Paper 3B Table (right),50 | 38,High,Verified,Second section of Paper 3B (marks 43 to 53)
2023_3B_052,2023,3B,52,51,51,40,,2023.JPG,Paper 3B Table (right),51 | 40,High,Verified,Second section of Paper 3B (marks 43 to 53)
2023_3B_053,2023,3B,53,52,52,43,,2023.JPG,Paper 3B Table (right),52 | 43,High,Verified,Second section of Paper 3B (marks 43 to 53)
2023_3B_054,2023,3B,54,53,53,46,,2023.JPG,Paper 3B Table (right),53 | 46,High,Verified,Second section of Paper 3B (marks 43 to 53)
2024_1B_001,2024,1B,1,0,0,0,,2024.JPG,Paper 1B table (bottom),0 | 0,High,Verified,
2024_1B_002,2024,1B,2,1,1,0,,2024.JPG,Paper 1B table (bottom),1 | 0,High,Verified,
2024_1B_003,2024,1B,3,2,2,0,,2024.JPG,Paper 1B table (bottom),2 | 0,High,Verified,
2024_1B_004,2024,1B,4,3,3,1,,2024.JPG,Paper 1B table (bottom),3 | 1,High,Verified,
2024_1B_005,2024,1B,5,4,4,1,,2024.JPG,Paper 1B table (bottom),4 | 1,High,Verified,
2024_1B_006,2024,1B,6,5,5,1,,2024.JPG,Paper 1B table (bottom),5 | 1,High,Verified,
2024_1B_007,2024,1B,7,6,6,2,,2024.JPG,Paper 1B table (bottom),6 | 2,High,Verified,
2024_1B_008,2024,1B,8,7,7,2,,2024.JPG,Paper 1B table (bottom),7 | 2,High,Verified,
2024_1B_009,2024,1B,9,8,8,2,,2024.JPG,Paper 1B table (bottom),8 | 2,High,Verified,
2024_1B_010,2024,1B,10,9,9,3,,2024.JPG,Paper 1B table (bottom),9 | 3,High,Verified,
2024_1B_011,2024,1B,11,10,10,3,,2024.JPG,Paper 1B table (bottom),10 | 3,High,Verified,
2024_1B_012,2024,1B,12,11,11,3,,2024.JPG,Paper 1B table (bottom),11 | 3,High,Verified,
2024_1B_013,2024,1B,13,12,12,3,,2024.JPG,Paper 1B table (bottom),12 | 3,High,Verified,
2024_1B_014,2024,1B,14,13,13,4,,2024.JPG,Paper 1B table (bottom),13 | 4,High,Verified,
2024_1B_015,2024,1B,15,14,14,4,,2024.JPG,Paper 1B table (bottom),14 | 4,High,Verified,
2024_1B_016,2024,1B,16,15,15,4,,2024.JPG,Paper 1B table (bottom),15 | 4,High,Verified,
2024_1B_017,2024,1B,17,16,16,5,,2024.JPG,Paper 1B table (bottom),16 | 5,High,Verified,
2024_1B_018,2024,1B,18,17,17,5,,2024.JPG,Paper 1B table (bottom),17 | 5,High,Verified,
2024_1B_019,2024,1B,19,18,18,5,,2024.JPG,Paper 1B table (bottom),18 | 5,High,Verified,
2024_1B_020,2024,1B,20,19,19,6,,2024.JPG,Paper 1B table (bottom),19 | 6,High,Verified,
2024_1B_021,2024,1B,21,20,20,6,,2024.JPG,Paper 1B table (bottom),20 | 6,High,Verified,
2024_1B_022,2024,1B,22,21,21,6,,2024.JPG,Paper 1B table (bottom),21 | 6,High,Verified,
2024_1B_023,2024,1B,23,22,22,7,,2024.JPG,Paper 1B table (bottom),22 | 7,High,Verified,
2024_1B_024,2024,1B,24,23,23,7,,2024.JPG,Paper 1B table (bottom),23 | 7,High,Verified,
2024_1B_025,2024,1B,25,24,24,8,,2024.JPG,Paper 1B table (bottom),24 | 8,High,Verified,
2024_1B_026,2024,1B,26,25,25,8,,2024.JPG,Paper 1B table (bottom),25 | 8,High,Verified,
2024_1B_027,2024,1B,27,26,26,9,,2024.JPG,Paper 1B table (bottom),26 | 9,High,Verified,
2024_1B_028,2024,1B,28,27,27,9,,2024.JPG,Paper 1B table (bottom),27 | 9,High,Verified,
2024_1B_029,2024,1B,29,28,28,10,,2024.JPG,Paper 1B table (bottom),28 | 10,High,Verified,
2024_1B_030,2024,1B,30,29,29,10,,2024.JPG,Paper 1B table (bottom),29 | 10,High,Verified,
2024_1B_031,2024,1B,31,30,30,11,,2024.JPG,Paper 1B table (bottom),30 | 11,High,Verified,
2024_1B_032,2024,1B,32,31,31,12,,2024.JPG,Paper 1B table (bottom),31 | 12,High,Verified,
2024_1B_033,2024,1B,33,32,32,13,,2024.JPG,Paper 1B table (bottom),32 | 13,High,Verified,
2024_1B_034,2024,1B,34,33,33,14,,2024.JPG,Paper 1B table (bottom),33 | 14,High,Verified,
2024_1B_035,2024,1B,35,34,34,16,,2024.JPG,Paper 1B table (bottom),34 | 16,High,Verified,
2024_1B_036,2024,1B,36,35,35,18,,2024.JPG,Paper 1B table (bottom),35 | 18,High,Verified,
2024_1B_037,2024,1B,37,36,36,20,,2024.JPG,Paper 1B table (bottom),36 | 20,High,Verified,
2024_1B_038,2024,1B,38,37,37,23,,2024.JPG,Paper 1B table (bottom),37 | 23,High,Verified,
2024_1B_039,2024,1B,39,38,38,27,,2024.JPG,Paper 1B table (bottom),38 | 27,High,Verified,
2024_1B_040,2024,1B,40,39,39,32,,2024.JPG,Paper 1B table (bottom),39 | 32,High,Verified,
2024_1B_041,2024,1B,41,40,40,37,,2024.JPG,Paper 1B table (bottom),40 | 37,High,Verified,
2024_1B_042,2024,1B,42,41,41,41,,2024.JPG,Paper 1B table (bottom),41 | 41,High,Verified,
2024_1B_043,2024,1B,43,42,42,42,,2024.JPG,Paper 1B table (bottom),42 | 42,High,Verified,
2024_3B_001,2024,3B,1,0,0,0,,2024.JPG,Paper 3B table (middle),0 | 0,High,Verified,
2024_3B_002,2024,3B,2,1,1,0,,2024.JPG,Paper 3B table (middle),1 | 0,High,Verified,
2024_3B_003,2024,3B,3,2,2,0,,2024.JPG,Paper 3B table (middle),2 | 0,High,Verified,
2024_3B_004,2024,3B,4,3,3,1,,2024.JPG,Paper 3B table (middle),3 | 1,High,Verified,
2024_3B_005,2024,3B,5,4,4,1,,2024.JPG,Paper 3B table (middle),4 | 1,High,Verified,
2024_3B_006,2024,3B,6,5,5,1,,2024.JPG,Paper 3B table (middle),5 | 1,High,Verified,
2024_3B_007,2024,3B,7,6,6,1,,2024.JPG,Paper 3B table (middle),6 | 1,High,Verified,
2024_3B_008,2024,3B,8,7,7,1,,2024.JPG,Paper 3B table (middle),7 | 1,High,Verified,
2024_3B_009,2024,3B,9,8,8,1,,2024.JPG,Paper 3B table (middle),8 | 1,High,Verified,
2024_3B_010,2024,3B,10,9,9,1,,2024.JPG,Paper 3B table (middle),9 | 1,High,Verified,
2024_3B_011,2024,3B,11,10,10,1,,2024.JPG,Paper 3B table (middle),10 | 1,High,Verified,
2024_3B_012,2024,3B,12,11,11,2,,2024.JPG,Paper 3B table (middle),11 | 2,High,Verified,
2024_3B_013,2024,3B,13,12,12,2,,2024.JPG,Paper 3B table (middle),12 | 2,High,Verified,
2024_3B_014,2024,3B,14,13,13,2,,2024.JPG,Paper 3B table (middle),13 | 2,High,Verified,
2024_3B_015,2024,3B,15,14,14,2,,2024.JPG,Paper 3B table (middle),14 | 2,High,Verified,
2024_3B_016,2024,3B,16,15,15,2,,2024.JPG,Paper 3B table (middle),15 | 2,High,Verified,
2024_3B_017,2024,3B,17,16,16,2,,2024.JPG,Paper 3B table (middle),16 | 2,High,Verified,
2024_3B_018,2024,3B,18,17,17,3,,2024.JPG,Paper 3B table (middle),17 | 3,High,Verified,
2024_3B_019,2024,3B,19,18,18,3,,2024.JPG,Paper 3B table (middle),18 | 3,High,Verified,
2024_3B_020,2024,3B,20,19,19,3,,2024.JPG,Paper 3B table (middle),19 | 3,High,Verified,
2024_3B_021,2024,3B,21,20,20,3,,2024.JPG,Paper 3B table (middle),20 | 3,High,Verified,
2024_3B_022,2024,3B,22,21,21,4,,2024.JPG,Paper 3B table (middle),21 | 4,High,Verified,
2024_3B_023,2024,3B,23,22,22,4,,2024.JPG,Paper 3B table (middle),22 | 4,High,Verified,
2024_3B_024,2024,3B,24,23,23,4,,2024.JPG,Paper 3B table (middle),23 | 4,High,Verified,
2024_3B_025,2024,3B,25,24,24,5,,2024.JPG,Paper 3B table (middle),24 | 5,High,Verified,
2024_3B_026,2024,3B,26,25,25,5,,2024.JPG,Paper 3B table (middle),25 | 5,High,Verified,
2024_3B_027,2024,3B,27,26,26,6,,2024.JPG,Paper 3B table (middle),26 | 6,High,Verified,
2024_3B_028,2024,3B,28,27,27,6,,2024.JPG,Paper 3B table (middle),27 | 6,High,Verified,
2024_3B_029,2024,3B,29,28,28,7,,2024.JPG,Paper 3B table (middle),28 | 7,High,Verified,
2024_3B_030,2024,3B,30,29,29,7,,2024.JPG,Paper 3B table (middle),29 | 7,High,Verified,
2024_3B_031,2024,3B,31,30,30,8,,2024.JPG,Paper 3B table (middle),30 | 8,High,Verified,
2024_3B_032,2024,3B,32,31,31,9,,2024.JPG,Paper 3B table (middle),31 | 9,High,Verified,
2024_3B_033,2024,3B,33,32,32,10,,2024.JPG,Paper 3B table (middle),32 | 10,High,Verified,
2024_3B_034,2024,3B,34,33,33,11,,2024.JPG,Paper 3B table (middle),33 | 11,High,Verified,
2024_3B_035,2024,3B,35,34,34,12,,2024.JPG,Paper 3B table (middle),34 | 12,High,Verified,
2024_3B_036,2024,3B,36,35,35,13,,2024.JPG,Paper 3B table (middle),35 | 13,High,Verified,
2024_3B_037,2024,3B,37,36,36,14,,2024.JPG,Paper 3B table (middle),36 | 14,High,Verified,
2024_3B_038,2024,3B,38,37,37,15,,2024.JPG,Paper 3B table (middle),37 | 15,High,Verified,
2024_3B_039,2024,3B,39,38,38,16,,2024.JPG,Paper 3B table (middle),38 | 16,High,Verified,
2024_3B_040,2024,3B,40,39,39,17,,2024.JPG,Paper 3B table (middle),39 | 17,High,Verified,
2024_3B_041,2024,3B,41,40,40,19,,2024.JPG,Paper 3B table (middle),40 | 19,High,Verified,
2024_3B_042,2024,3B,42,41,41,20,,2024.JPG,Paper 3B table (middle),41 | 20,High,Verified,
2024_3B_043,2024,3B,43,42,42,21,,2024.JPG,Paper 3B table (middle),42 | 21,High,Verified,
2024_3B_044,2024,3B,44,43,43,23,,2024.JPG,Paper 3B table (top right),43 | 23,High,Verified,
2024_3B_045,2024,3B,45,44,44,24,,2024.JPG,Paper 3B table (top right),44 | 24,High,Verified,
2024_3B_046,2024,3B,46,45,45,26,,2024.JPG,Paper 3B table (top right),45 | 26,High,Verified,
2024_3B_047,2024,3B,47,46,46,28,,2024.JPG,Paper 3B table (top right),46 | 28,High,Verified,
2024_3B_048,2024,3B,48,47,47,30,,2024.JPG,Paper 3B table (top right),47 | 30,High,Verified,
2024_3B_049,2024,3B,49,48,48,32,,2024.JPG,Paper 3B table (top right),48 | 32,High,Verified,
2024_3B_050,2024,3B,50,49,49,35,,2024.JPG,Paper 3B table (top right),49 | 35,High,Verified,
2024_3B_051,2024,3B,51,50,50,38,,2024.JPG,Paper 3B table (top right),50 | 38,High,Verified,
2024_3B_052,2024,3B,52,51,51,41,,2024.JPG,Paper 3B table (top right),51 | 41,High,Verified,
2024_3B_053,2024,3B,53,52,52,44,,2024.JPG,Paper 3B table (top right),52 | 44,High,Verified,
2024_3B_054,2024,3B,54,53,53,47,,2024.JPG,Paper 3B table (top right),53 | 47,High,Verified,
2025_1B_00,2025,1B,1,0,0,0,,2025.JPG,Paper 1B Table,0 | 0,High,Verified,
2025_1B_01,2025,1B,2,1,1,1,,2025.JPG,Paper 1B Table,1 | 1,High,Verified,
2025_1B_02,2025,1B,3,2,2,1,,2025.JPG,Paper 1B Table,2 | 1,High,Verified,
2025_1B_03,2025,1B,4,3,3,2,,2025.JPG,Paper 1B Table,3 | 2,High,Verified,
2025_1B_04,2025,1B,5,4,4,2,,2025.JPG,Paper 1B Table,4 | 2,High,Verified,
2025_1B_05,2025,1B,6,5,5,2,,2025.JPG,Paper 1B Table,5 | 2,High,Verified,
2025_1B_06,2025,1B,7,6,6,3,,2025.JPG,Paper 1B Table,6 | 3,High,Verified,
2025_1B_07,2025,1B,8,7,7,3,,2025.JPG,Paper 1B Table,7 | 3,High,Verified,
2025_1B_08,2025,1B,9,8,8,3,,2025.JPG,Paper 1B Table,8 | 3,High,Verified,
2025_1B_09,2025,1B,10,9,9,4,,2025.JPG,Paper 1B Table,9 | 4,High,Verified,
2025_1B_10,2025,1B,11,10,10,4,,2025.JPG,Paper 1B Table,10 | 4,High,Verified,
2025_1B_11,2025,1B,12,11,11,4,,2025.JPG,Paper 1B Table,11 | 4,High,Verified,
2025_1B_12,2025,1B,13,12,12,4,,2025.JPG,Paper 1B Table,12 | 4,High,Verified,
2025_1B_13,2025,1B,14,13,13,5,,2025.JPG,Paper 1B Table,13 | 5,High,Verified,
2025_1B_14,2025,1B,15,14,14,5,,2025.JPG,Paper 1B Table,14 | 5,High,Verified,
2025_1B_15,2025,1B,16,15,15,5,,2025.JPG,Paper 1B Table,15 | 5,High,Verified,
2025_1B_16,2025,1B,17,16,16,5,,2025.JPG,Paper 1B Table,16 | 5,High,Verified,
2025_1B_17,2025,1B,18,17,17,6,,2025.JPG,Paper 1B Table,17 | 6,High,Verified,
2025_1B_18,2025,1B,19,18,18,6,,2025.JPG,Paper 1B Table,18 | 6,High,Verified,
2025_1B_19,2025,1B,20,19,19,6,,2025.JPG,Paper 1B Table,19 | 6,High,Verified,
2025_1B_20,2025,1B,21,20,20,6,,2025.JPG,Paper 1B Table,20 | 6,High,Verified,
2025_1B_21,2025,1B,22,21,21,7,,2025.JPG,Paper 1B Table,21 | 7,High,Verified,
2025_1B_22,2025,1B,23,22,22,7,,2025.JPG,Paper 1B Table,22 | 7,High,Verified,
2025_1B_23,2025,1B,24,23,23,7,,2025.JPG,Paper 1B Table,23 | 7,High,Verified,
2025_1B_24,2025,1B,25,24,24,8,,2025.JPG,Paper 1B Table,24 | 8,High,Verified,
2025_1B_25,2025,1B,26,25,25,8,,2025.JPG,Paper 1B Table,25 | 8,High,Verified,
2025_1B_26,2025,1B,27,26,26,8,,2025.JPG,Paper 1B Table,26 | 8,High,Verified,
2025_1B_27,2025,1B,28,27,27,9,,2025.JPG,Paper 1B Table,27 | 9,High,Verified,
2025_1B_28,2025,1B,29,28,28,9,,2025.JPG,Paper 1B Table,28 | 9,High,Verified,
2025_1B_29,2025,1B,30,29,29,10,,2025.JPG,Paper 1B Table,29 | 10,High,Verified,
2025_1B_30,2025,1B,31,30,30,11,,2025.JPG,Paper 1B Table,30 | 11,High,Verified,
2025_1B_31,2025,1B,32,31,31,12,,2025.JPG,Paper 1B Table,31 | 12,High,Verified,
2025_1B_32,2025,1B,33,32,32,13,,2025.JPG,Paper 1B Table,32 | 13,High,Verified,
2025_1B_33,2025,1B,34,33,33,14,,2025.JPG,Paper 1B Table,33 | 14,High,Verified,
2025_1B_34,2025,1B,35,34,34,15,,2025.JPG,Paper 1B Table,34 | 15,High,Verified,
2025_1B_35,2025,1B,36,35,35,17,,2025.JPG,Paper 1B Table,35 | 17,High,Verified,
2025_1B_36,2025,1B,37,36,36,19,,2025.JPG,Paper 1B Table,36 | 19,High,Verified,
2025_1B_37,2025,1B,38,37,37,21,,2025.JPG,Paper 1B Table,37 | 21,High,Verified,
2025_1B_38,2025,1B,39,38,38,24,,2025.JPG,Paper 1B Table,38 | 24,High,Verified,
2025_1B_39,2025,1B,40,39,39,27,,2025.JPG,Paper 1B Table,39 | 27,High,Verified,
2025_1B_40,2025,1B,41,40,40,30,,2025.JPG,Paper 1B Table,40 | 30,High,Verified,
2025_1B_41,2025,1B,42,41,41,34,,2025.JPG,Paper 1B Table,41 | 34,High,Verified,
2025_1B_42,2025,1B,43,42,42,38,,2025.JPG,Paper 1B Table,42 | 38,High,Verified,
2025_3B_00,2025,3B,1,0,0,0,,2025.JPG,Paper 3B Table (Part 1),0 | 0,High,Verified,
2025_3B_43,2025,3B,1,43,43,23,,2025.JPG,Paper 3B Table (Part 2),43 | 23,High,Verified,
2025_3B_01,2025,3B,2,1,1,1,,2025.JPG,Paper 3B Table (Part 1),1 | 1,High,Verified,
2025_3B_44,2025,3B,2,44,44,24,,2025.JPG,Paper 3B Table (Part 2),44 | 24,High,Verified,
2025_3B_02,2025,3B,3,2,2,2,,2025.JPG,Paper 3B Table (Part 1),2 | 2,High,Verified,
2025_3B_45,2025,3B,3,45,45,25,,2025.JPG,Paper 3B Table (Part 2),45 | 25,High,Verified,
2025_3B_03,2025,3B,4,3,3,2,,2025.JPG,Paper 3B Table (Part 1),3 | 2,High,Verified,
2025_3B_46,2025,3B,4,46,46,26,,2025.JPG,Paper 3B Table (Part 2),46 | 26,High,Verified,
2025_3B_04,2025,3B,5,4,4,3,,2025.JPG,Paper 3B Table (Part 1),4 | 3,High,Verified,
2025_3B_47,2025,3B,5,47,47,28,,2025.JPG,Paper 3B Table (Part 2),47 | 28,High,Verified,
2025_3B_05,2025,3B,6,5,5,3,,2025.JPG,Paper 3B Table (Part 1),5 | 3,High,Verified,
2025_3B_48,2025,3B,6,48,48,30,,2025.JPG,Paper 3B Table (Part 2),48 | 30,High,Verified,
2025_3B_06,2025,3B,7,6,6,3,,2025.JPG,Paper 3B Table (Part 1),6 | 3,High,Verified,
2025_3B_49,2025,3B,7,49,49,33,,2025.JPG,Paper 3B Table (Part 2),49 | 33,High,Verified,
2025_3B_07,2025,3B,8,7,7,4,,2025.JPG,Paper 3B Table (Part 1),7 | 4,High,Verified,
2025_3B_50,2025,3B,8,50,50,36,,2025.JPG,Paper 3B Table (Part 2),50 | 36,High,Verified,
2025_3B_08,2025,3B,9,8,8,4,,2025.JPG,Paper 3B Table (Part 1),8 | 4,High,Verified,
2025_3B_51,2025,3B,9,51,51,39,,2025.JPG,Paper 3B Table (Part 2),51 | 39,High,Verified,
2025_3B_09,2025,3B,10,9,9,4,,2025.JPG,Paper 3B Table (Part 1),9 | 4,High,Verified,
2025_3B_52,2025,3B,10,52,52,43,,2025.JPG,Paper 3B Table (Part 2),52 | 43,High,Verified,
2025_3B_10,2025,3B,11,10,10,5,,2025.JPG,Paper 3B Table (Part 1),10 | 5,High,Verified,
2025_3B_53,2025,3B,11,53,53,47,,2025.JPG,Paper 3B Table (Part 2),53 | 47,High,Verified,
2025_3B_11,2025,3B,12,11,11,5,,2025.JPG,Paper 3B Table (Part 1),11 | 5,High,Verified,
2025_3B_12,2025,3B,13,12,12,5,,2025.JPG,Paper 3B Table (Part 1),12 | 5,High,Verified,
2025_3B_13,2025,3B,14,13,13,6,,2025.JPG,Paper 3B Table (Part 1),13 | 6,High,Verified,
2025_3B_14,2025,3B,15,14,14,6,,2025.JPG,Paper 3B Table (Part 1),14 | 6,High,Verified,
2025_3B_15,2025,3B,16,15,15,6,,2025.JPG,Paper 3B Table (Part 1),15 | 6,High,Verified,
2025_3B_16,2025,3B,17,16,16,6,,2025.JPG,Paper 3B Table (Part 1),16 | 6,High,Verified,
2025_3B_17,2025,3B,18,17,17,7,,2025.JPG,Paper 3B Table (Part 1),17 | 7,High,Verified,
2025_3B_18,2025,3B,19,18,18,7,,2025.JPG,Paper 3B Table (Part 1),18 | 7,High,Verified,
2025_3B_19,2025,3B,20,19,19,7,,2025.JPG,Paper 3B Table (Part 1),19 | 7,High,Verified,
2025_3B_20,2025,3B,21,20,20,8,,2025.JPG,Paper 3B Table (Part 1),20 | 8,High,Verified,
2025_3B_21,2025,3B,22,21,21,8,,2025.JPG,Paper 3B Table (Part 1),21 | 8,High,Verified,
2025_3B_22,2025,3B,23,22,22,9,,2025.JPG,Paper 3B Table (Part 1),22 | 9,High,Verified,
2025_3B_23,2025,3B,24,23,23,9,,2025.JPG,Paper 3B Table (Part 1),23 | 9,High,Verified,
2025_3B_24,2025,3B,25,24,24,10,,2025.JPG,Paper 3B Table (Part 1),24 | 10,High,Verified,
2025_3B_25,2025,3B,26,25,25,10,,2025.JPG,Paper 3B Table (Part 1),25 | 10,High,Verified,
2025_3B_26,2025,3B,27,26,26,10,,2025.JPG,Paper 3B Table (Part 1),26 | 10,High,Verified,
2025_3B_27,2025,3B,28,27,27,11,,2025.JPG,Paper 3B Table (Part 1),27 | 11,High,Verified,
2025_3B_28,2025,3B,29,28,28,11,,2025.JPG,Paper 3B Table (Part 1),28 | 11,High,Verified,
2025_3B_29,2025,3B,30,29,29,12,,2025.JPG,Paper 3B Table (Part 1),29 | 12,High,Verified,
2025_3B_30,2025,3B,31,30,30,12,,2025.JPG,Paper 3B Table (Part 1),30 | 12,High,Verified,
2025_3B_31,2025,3B,32,31,31,13,,2025.JPG,Paper 3B Table (Part 1),31 | 13,High,Verified,
2025_3B_32,2025,3B,33,32,32,14,,2025.JPG,Paper 3B Table (Part 1),32 | 14,High,Verified,
2025_3B_33,2025,3B,34,33,33,14,,2025.JPG,Paper 3B Table (Part 1),33 | 14,High,Verified,
2025_3B_34,2025,3B,35,34,34,15,,2025.JPG,Paper 3B Table (Part 1),34 | 15,High,Verified,
2025_3B_35,2025,3B,36,35,35,15,,2025.JPG,Paper 3B Table (Part 1),35 | 15,High,Verified,
2025_3B_36,2025,3B,37,36,36,16,,2025.JPG,Paper 3B Table (Part 1),36 | 16,High,Verified,
2025_3B_37,2025,3B,38,37,37,17,,2025.JPG,Paper 3B Table (Part 1),37 | 17,High,Verified,
2025_3B_38,2025,3B,39,38,38,17,,2025.JPG,Paper 3B Table (Part 1),38 | 17,High,Verified,
2025_3B_39,2025,3B,40,39,39,18,,2025.JPG,Paper 3B Table (Part 1),39 | 18,High,Verified,
2025_3B_40,2025,3B,41,40,40,19,,2025.JPG,Paper 3B Table (Part 1),40 | 19,High,Verified,
2025_3B_41,2025,3B,42,41,41,20,,2025.JPG,Paper 3B Table (Part 1),41 | 20,High,Verified,
2025_3B_42,2025,3B,43,42,42,22,,2025.JPG,Paper 3B Table (Part 1),42 | 22,High,Verified,
